"x","y","c"
2.28216545920945,3.29228475602971,"1"
-0.581648480528362,-6.82583920485759,"3"
3.55298102413929,-3.8027806226324,"2"
2.59154578451775,3.25850376207086,"1"
-2.27317478517531,-2.21319056296361,"4"
1.55031907251713,6.25733961935996,"0"
-0.815872799079575,-7.3152019295283,"3"
2.70569263453826,3.78732701407042,"1"
2.52692255117763,-5.64480792093435,"2"
-2.60814080819994,-3.34681017814227,"4"
-2.68346370432275,3.91614535216541,"5"
-2.18627661350522,1.82642560571105,"5"
-0.554407654347061,4.48362004107052,"0"
3.51975597166419,3.52644076453895,"1"
-2.2177569672307,-1.83916123192829,"4"
3.37648779292643,2.7454213893075,"1"
-1.23571111339835,5.5663198182782,"0"
-0.371187142527783,6.21381388985977,"0"
-2.77105353868637,2.60356354428573,"5"
-1.40826036741473,-3.33808076083988,"4"
-2.57373563033537,3.24120132916158,"5"
-1.9714223387443,5.82462919154713,"5"
-0.937025640071074,-7.51270508081726,"3"
2.20371034500779,3.73261740487968,"1"
1.7464790225945,1.38480592038305,"1"
-3.3544342219266,2.43841685150766,"5"
2.38362450069627,-2.00406837218956,"2"
0.156332365651208,-3.74971814653669,"3"
-1.45773143260793,3.36298177408561,"5"
0.339461124316025,4.53084609102123,"0"
-0.414640823381664,-5.7325217198338,"3"
2.36974602427436,2.18819554594421,"1"
2.32259044177379,-3.58803873741064,"2"
-0.103180013185521,-5.69342156297353,"3"
0.483419937791226,7.91475788103014,"0"
-1.5646075911088,4.27318314710581,"5"
-0.223221072771159,6.29230907054483,"0"
-0.598217452745628,6.22864213377817,"0"
2.26622312682088,-3.37575443980448,"2"
-0.983701371411414,-5.84976822156036,"3"
-2.61399312284909,-2.27063316358237,"4"
-3.66032148072765,3.90363280510516,"5"
3.37402466007677,-2.04108594107396,"2"
-2.55990250601496,-4.35603621769087,"4"
0.189231468798076,-6.80093787028424,"3"
1.38912279696611,-6.91566229109137,"3"
-1.45712941554433,4.51541140959747,"5"
3.02099705363883,2.80642804065674,"1"
0.0819450289877411,-4.80801388751507,"3"
0.213509680634143,-7.30591936593385,"3"
-1.61574451361527,-6.6134819646626,"3"
0.24559196406058,4.83368026917274,"0"
0.316141964052893,7.08784105285821,"0"
-3.32029834793292,0.432600491261698,"5"
2.5396962063899,3.53473366744289,"1"
-2.65142605765631,1.7433965086661,"5"
0.26001600665712,-6.16007988117192,"3"
-3.52349104072596,-2.59767150619419,"4"
0.836395558188064,7.02787139538349,"0"
1.12070750134202,-4.89305710452667,"3"
0.724537775547613,3.13337185202758,"1"
-3.32830228161042,-1.89113864920272,"4"
-0.137007646089933,7.26019175128203,"0"
0.206271964354444,-5.41187780308312,"3"
-3.55581925249273,2.31799143596198,"5"
2.07996056168437,1.25122869042195,"1"
-1.2759938908436,3.78233691330614,"5"
-3.60950883964252,1.93433573887693,"5"
3.7887217345695,1.84622415847363,"1"
-2.55979520704899,-3.62584715054165,"4"
2.62813577203984,-3.19520016972146,"2"
2.81270818443171,4.16532965381368,"1"
2.82546921271882,-2.78151908432225,"2"
3.26298015794409,-3.39392921239028,"2"
-1.59609683115012,3.5927852512256,"5"
-3.06390262286619,1.14869510041655,"5"
2.61252843926194,1.84190152448929,"1"
-2.32180464202102,3.88861548411048,"5"
-1.36787278473906,5.46097669790057,"0"
-0.202721155428928,4.99674949537802,"0"
-3.09696685447106,-5.12089399499262,"4"
-3.18042252405128,3.10945102796085,"5"
-2.87167251248819,-2.75024338934276,"4"
3.12897149597072,-1.68444423501838,"2"
-2.82099461455545,2.88553665535201,"5"
1.96805121223857,-5.55023374877756,"2"
-0.784128150236056,6.61528151431028,"0"
2.98415652271635,-2.54591713486942,"2"
-3.9412023126887,1.53011375104888,"5"
-2.73463564182598,3.04550607114929,"5"
0.420731533425204,1.63566926122673,"1"
-0.155986509512744,4.90635404783139,"0"
1.56208896642542,-4.28921178014762,"2"
0.495592589839475,-5.09532784657453,"3"
-0.386294753060935,3.87323397666638,"0"
-2.53079440856226,-3.11877802849312,"4"
0.673966468940055,-7.2230607116794,"3"
2.03221700072209,2.1291839750319,"1"
0.0638657019060779,6.25606985032796,"0"
-0.233608809218117,-6.33941548045266,"3"
-2.836700295918,-3.77993012509838,"4"
-3.23859488304669,-3.81064034061766,"4"
2.39129140297033,-2.95631495002299,"2"
1.41481811154245,2.84729167598901,"1"
-2.89619964859934,2.77432439731574,"5"
-0.245893494054918,6.71511209347944,"0"
0.925826693146125,4.66935391466984,"0"
-2.19047933802439,2.89189397573168,"5"
1.69449228962379,3.79782840005324,"1"
1.87310166959273,-2.65538241295808,"2"
-1.37441133587439,3.52224299078552,"5"
1.66018463534104,3.11424918077349,"1"
-2.42998086428715,-7.19538957597572,"3"
1.74852619031111,2.55315925089739,"1"
2.76298385853797,2.95162748680229,"1"
0.851269197686044,-5.55201807942634,"3"
1.57888134271273,-4.90859209738698,"3"
4.16157560628647,5.25110610853425,"1"
0.175751610650067,6.90021996418884,"0"
1.25984366277516,-6.03970190880486,"3"
0.201272558058411,-6.37781394684937,"3"
2.40674725153292,2.02957389895377,"1"
2.21424825186183,-3.2515253589424,"2"
3.82280040099896,-2.16344032211609,"2"
-4.56154131827581,-3.2830624100446,"4"
-0.590379845797435,4.58487281174417,"0"
-3.14491910155504,-3.50859127218741,"4"
-1.75014715864343,3.94845481707064,"5"
-2.93512142729571,-3.23461893327115,"4"
2.34023396267751,3.03990912234692,"1"
3.69340894481585,3.29671415853495,"1"
-3.45272251256599,-3.26172359169228,"4"
2.90064105915623,-3.32101188574941,"2"
-2.00889251407004,5.22182525930707,"0"
-0.0329511408631864,-6.32043172832425,"3"
1.85816969030597,-4.18492687496398,"2"
0.600535383944915,-6.49100592084159,"3"
2.65580154276693,-2.09212593101847,"2"
2.3853507768621,-3.21578805876926,"2"
-0.058467186007978,-5.0609702187509,"3"
3.40737248084728,2.48396440848603,"1"
-0.622415989532066,-6.88518558181642,"3"
2.09214884448431,1.68620186918549,"1"
-0.00203807614696817,-6.6402819502546,"3"
2.20531973324334,3.20033158773657,"1"
1.05006864490643,-5.13373933335345,"3"
-0.475323162557191,-6.62534034759312,"3"
0.887201496151443,6.38052553918409,"0"
0.565028874575007,7.66722817398851,"0"
1.23324967250424,-4.08733555193529,"2"
-0.229948498149538,5.31224131830395,"0"
-1.75004846469127,-1.43793487653967,"4"
1.7480946917036,-3.33150166896188,"2"
-2.48335870240978,3.01222253060427,"5"
-4.10768189671746,-3.42095821455239,"4"
3.63773243120011,-3.29214455467258,"2"
-2.61159557855823,-0.838345814820924,"4"
0.118959177553896,6.77087881638783,"0"
-0.414422384425662,4.68200945960844,"0"
-0.67609097868515,-6.41547427051078,"3"
-2.16600460332629,2.65590847122811,"5"
2.34490341727722,-2.77467591214737,"2"
2.80481367355918,4.41451003033409,"1"
-2.20910685758861,-2.20961134692265,"4"
0.0485588737308243,6.00558080885956,"0"
-4.10551686236798,-5.43058423100585,"4"
1.75705008761224,2.92892344957089,"1"
-0.248629259889444,7.0266716093169,"0"
-2.64966694692097,3.37060310620467,"5"
2.5746013290723,-2.85929978656348,"2"
-3.98765789780344,-3.39520058921202,"4"
2.75773450532917,-3.54403878694738,"2"
0.504878462346244,-4.53064189543727,"3"
1.73176557134136,2.20251543870629,"1"
-1.44040966421297,-7.14598287904408,"3"
0.215439929877894,6.133098166171,"0"
-0.116709916653933,-6.25934740664147,"3"
-2.11718076091242,-2.42050258459004,"4"
-0.173941094228381,5.95957359560943,"0"
2.68176016429279,-4.61517698410705,"2"
2.45047347861124,-3.63233039420384,"2"
-1.15029785494219,4.76470219817144,"0"
0.967818378628238,-4.89651909673453,"3"
-2.30509561555641,-3.04641638872242,"4"
0.888785447315561,7.13401637064779,"0"
-1.88648004277979,-2.5642342995601,"4"
-1.68692922898626,2.70610115547371,"5"
0.547435293114798,-4.80581349819043,"3"
4.61858046172918,4.38166727213673,"1"
3.41551287552906,-4.27650751913558,"2"
-2.95753500369007,-3.0729284969441,"4"
0.354109172772441,-5.29984402820369,"3"
-3.04928303849254,2.85337771089066,"5"
-1.18636097015702,6.90154607844645,"0"
-0.68233522607683,4.09158420200406,"0"
-2.58606931147436,-3.33866256427854,"4"
0.684514593966924,5.57041470489986,"0"
2.02100254103602,-2.53608143960955,"2"
-2.23042187453266,2.95108135271014,"5"
-3.07277902636631,-4.26438239584421,"4"
-2.23359328386688,-2.49298612194594,"4"
2.89333115701703,2.91222012446344,"1"
3.37625409991981,-3.35613758446546,"2"
2.42063217205757,3.21633400378347,"1"
-0.974241856622786,5.36355491370863,"0"
1.02167009359819,-7.54484951347634,"3"
0.422455198919803,-5.16852291032783,"3"
0.867460768097253,6.71882891490868,"0"
0.148880860181889,4.79059777333182,"0"
1.97904611566186,-2.51275668750752,"2"
3.36272207576704,-3.46330164875898,"2"
-0.499640811865799,-5.95607205072029,"3"
-2.76094545680377,-4.16015893806298,"4"
-0.00672689790661123,-6.79269542872243,"3"
0.0498106577996125,-5.99656039730024,"3"
0.793717645005963,5.17191248848047,"0"
-2.40142337129855,-3.3897509078667,"4"
2.7242939025873,3.4042207455791,"1"
1.35058414710591,3.57427697120452,"1"
-3.81340261243537,-4.22727956235343,"4"
2.19670583306066,-2.98845166050758,"2"
2.12252892408247,-4.16753694143544,"2"
-4.00879508491849,-4.56698896155017,"4"
4.05363888705252,-2.66291542483229,"2"
-2.0630489827167,2.97666413835694,"5"
-1.56778804314546,-3.11110595965337,"4"
0.131120661941473,7.32533471106396,"0"
-1.26280859085822,-1.08650382335722,"4"
2.23086719820164,-3.77699951999442,"2"
-0.941022806242031,5.1500305925415,"0"
-2.00593926490355,1.19498871714289,"5"
1.92618451621225,1.3194664658739,"1"
1.14897510059654,4.74155472711611,"0"
0.593237739030783,-6.14728832289869,"2"
-2.41313853313348,-3.45507339083842,"4"
-0.667477716783938,-7.37455199225953,"3"
2.69569222735303,-3.15839863008772,"2"
-0.029033221101668,6.63990307233012,"0"
2.35887344434885,-4.66996340822772,"2"
0.691869936503808,6.9684963546792,"0"
1.16035942185934,7.16169245892864,"0"
2.92849866923443,2.33147468805005,"1"
-3.70524875978402,1.08728213789115,"5"
3.57762908862716,2.66458443022965,"1"
3.24509425453577,3.73370358498699,"1"
2.942093615777,2.84118223732076,"1"
-1.36414818089244,-2.92962671934218,"4"
3.38484540564832,2.3848838291773,"1"
-2.11327994371783,4.23990627324517,"5"
-2.75375267588886,-3.45276610937789,"4"
2.90029720086749,2.79043741222081,"1"
2.80143722275272,-2.76325899560728,"2"
-2.17469264094738,-2.05949901839964,"4"
2.65558523469349,4.21479394142276,"1"
2.75914984972374,2.94325130183028,"1"
0.277225187103984,-3.97665673004445,"3"
0.511197461789383,6.87774333609818,"0"
0.251334503975347,-4.32624185838775,"3"
2.28461793446477,2.52398205900982,"1"
2.88763695587496,-1.63986916075641,"2"
3.28182058198302,-3.17605293830625,"2"
0.885601569186855,-6.37311796590057,"3"
0.0247940458059899,6.85087498361791,"0"
0.466502046079476,6.03672512017196,"0"
-0.593235161519101,-5.48700575271238,"3"
2.44554885467993,3.98458452513934,"1"
2.97377720742739,3.41646685604767,"1"
-2.46688973823033,2.82062630504735,"5"
0.414618482024764,-6.03308818312752,"3"
0.664552429474321,8.18813854886024,"0"
-1.77170524261434,-3.51227957746144,"4"
0.0332800469549598,-7.20948969684837,"3"
-0.309436723056889,-6.09823673661828,"3"
-3.59317402599929,-3.4848069123823,"4"
1.08970757383878,6.35070475117854,"0"
3.13376304604284,-2.37434924649629,"2"
-1.01377958813031,4.46504519191708,"0"
1.34085680166242,2.1141274254365,"1"
-0.994872648729268,-7.23248931458223,"3"
-0.536108719512465,-5.62700527286767,"3"
-1.30548255276957,3.75405814114895,"5"
1.96063770443872,-3.10492017955069,"2"
-2.27434013779408,2.50233438147204,"5"
2.04432034124589,-2.98061229462813,"2"
-2.31809318657525,2.97182612647886,"5"
2.88439374248397,2.99037899206789,"1"
-1.26474394296154,4.43597838722546,"5"
-1.70468111763495,-5.2406139833611,"4"
0.766491453314856,-6.49693645109481,"3"
-3.19233535917921,2.53242657120064,"5"
0.924810742475549,-5.1946388579205,"3"
1.15373567415142,-5.59383086971835,"3"
3.2675864885074,-1.82674438317096,"2"
-0.886162613675595,-4.89387476217666,"3"
-2.01204702356197,-3.06132937692411,"4"
-3.07055222104502,2.93297104005683,"5"
2.71965359563831,2.92012530605473,"1"
-1.93170377787327,2.98534068957614,"5"
-0.343478246880428,-6.79655880598558,"3"
0.130281061354857,5.82844659453766,"0"
-2.73779456778192,1.40941640237792,"5"
-1.81057331620884,-0.793279630998311,"4"
-3.49287521975566,-5.20629447557071,"4"
-2.49341832246027,2.89956755418048,"5"
-0.190814852740446,-6.3504214526739,"3"
-2.46606320285696,-3.46633097405731,"4"
-1.24881804579797,-1.20611589486204,"4"
3.76248834481269,3.5251339011986,"1"
3.2100238651767,2.68888837481015,"1"
-2.34073547301726,3.40545033231036,"5"
-0.587436906870935,5.42071984297048,"0"
0.274128299521898,6.00795240615348,"0"
-0.824601712716881,4.65137429337523,"0"
4.49817510590431,3.55158298706999,"1"
1.62264873801082,-3.72050145931844,"2"
2.80199964868043,2.094335387141,"1"
-0.295496018619703,-6.24311520485685,"3"
0.191580758135087,-7.03128219140904,"3"
-3.50312500023258,-4.2018372562116,"4"
2.33661598583866,2.9201509955016,"1"
2.53629503733518,-3.19400410002609,"2"
-3.13480967385005,4.04387695979131,"5"
-2.29142108723135,4.76116337659171,"5"
-2.61414536819091,2.05203687339039,"5"
-2.32003476686602,-2.70379284669499,"4"
-0.778598937708195,5.44338137571284,"0"
-2.92300143707153,2.6854742982748,"5"
3.3083235836729,-1.98122273315976,"2"
1.65960348427078,-5.89142595931849,"3"
-2.34083924854613,1.27908943485397,"5"
0.674677389015052,5.40872608901495,"0"
3.24037503355958,3.52171524058096,"1"
0.0933240764175025,-2.05799437822904,"4"
-0.3341970718082,5.00022716782249,"0"
0.255505280793814,-6.28405792044135,"3"
-1.30282182064049,-1.43023352887395,"4"
1.77108678657526,-3.63397800611886,"2"
2.29953312341114,-4.76960737668083,"2"
-2.93505611198285,1.95533366591685,"5"
0.877002418448186,1.63168292837194,"1"
0.077104876071509,-8.06072738363065,"3"
2.15037844775354,-2.72021127654047,"2"
1.04976756912327,6.37157452235281,"0"
3.05387013689906,-2.0648166027027,"2"
1.1160200142016,7.56033651701161,"0"
-3.16265780609125,1.84489867373404,"5"
2.53718088228965,-4.89968412977197,"2"
-1.94681322364387,2.02237057021215,"5"
-2.32670124663951,3.96826327305922,"5"
1.83474821453933,-5.73940035810868,"3"
-0.73088003549403,5.07496592506196,"0"
-1.93465148864301,-2.44733161099979,"4"
-1.17472312976411,6.88680684119083,"0"
2.46008518637076,-2.85570758770232,"2"
0.328133551292564,6.21375528178454,"0"
-3.71605119862887,-3.38418188619899,"4"
-1.4485913794686,-2.98761834636335,"4"
2.98295980484862,3.77539428730439,"1"
-0.296602327634537,5.82015442808263,"0"
-0.244344452847966,-5.86223578045738,"3"
3.36874327141193,-2.04454546199538,"2"
-3.54556883040888,2.82904693517865,"5"
-2.75233489964819,3.89879924972855,"5"
-0.930990979212524,3.79317824885081,"0"
-2.38646575206106,-1.2758697113653,"4"
3.44342125099474,-2.15485301540752,"2"
1.18100686235191,-3.37939523538423,"2"
3.56954433491386,4.22264262195851,"1"
-2.5622183564106,5.4446338515826,"5"
1.46169489368282,2.53331753671018,"1"
0.666787463033486,-6.5426931410981,"3"
-1.11054119632076,7.20129774905884,"0"
-2.77248472326204,1.86799190372137,"5"
-1.74633773233827,4.03193613566487,"5"
0.658644744269704,-7.17133043219592,"3"
-1.46073887278085,5.10266396164997,"5"
2.61468759813677,3.4873871589646,"1"
0.582084903747361,-5.78730325256231,"3"
1.88800794247224,0.978251239834908,"1"
3.22212376071619,-3.7964017124077,"2"
-2.51050385374143,3.12351754756173,"5"
-3.61427774042432,-3.03275849284076,"4"
-2.96681040058076,2.1112358230242,"5"
-3.02455878143263,-3.78228357873385,"4"
2.91424565770657,2.50090502478133,"1"
1.24594369629102,7.91399416473925,"0"
2.63179965910497,-2.68957539326816,"2"
0.0288072988372757,6.51956861483859,"0"
-2.05147750674452,4.07288477294903,"5"
-0.111566426613472,-5.56055092855933,"3"
-0.524150484902822,-6.44764956173821,"3"
2.41371323549604,-3.18931121700695,"2"
-2.72242404963639,-3.47395680547454,"4"
-2.89402529728833,-3.02442042809399,"4"
2.03894487958547,-1.63145037094765,"2"
-1.20424253593042,-3.20211004876487,"4"
-0.0726527244664509,6.69873919966377,"0"
3.02682012969202,-2.99529103866901,"2"
-2.80532435316602,3.84611314778646,"5"
-3.47907009168236,3.0747544106139,"5"
-1.68018972547174,5.79766415532643,"0"
3.28402724990759,-2.31658636303514,"2"
-1.26778094457874,3.39862405068198,"5"
-3.09148616102091,-2.07536650867278,"4"
-2.20964314637038,-1.41621870406223,"4"
-0.338875748429434,-6.92407102729783,"3"
0.568862404097813,5.77944814546276,"0"
-4.27205068217199,2.41438148159089,"5"
-2.86953410338817,-1.89209226866551,"4"
-0.582161492517137,-6.330353557205,"3"
-1.60957598746102,4.47098066196181,"5"
0.131056920870249,6.600113928154,"0"
-3.11137651471189,3.04308967405053,"5"
0.0191896254169496,-6.05253939474459,"3"
2.24484723581627,-3.74993552147492,"2"
-0.143169444370085,-5.75449958646835,"3"
2.59867586952341,3.31510932145367,"1"
-0.604191339469744,5.15463744926684,"0"
0.944149305054027,-5.74496950896395,"3"
-0.455908084261164,5.64422676045802,"0"
-3.20841197653984,0.955287554834459,"5"
-1.76361918715038,-3.44589756825766,"4"
-2.59496944159981,-2.60561838455951,"4"
4.7271845978886,2.5169135815345,"1"
-1.77764625797761,-2.20408163261929,"4"
3.29310974312013,3.07323898069882,"1"
-3.01944644588213,-0.865056599218645,"4"
2.65731891232955,4.13892941059775,"1"
-2.04598610183659,-2.04269332591104,"4"
2.78526775227351,-2.26093831100765,"2"
3.68839241918628,4.93271768996082,"1"
-2.98802064363033,-3.46385015757036,"4"
3.07943062504541,3.35845736906968,"1"
-3.22980643252126,3.79964784726269,"5"
2.16669564586059,2.89385072776293,"1"
-2.27452914431399,-3.24516232236023,"4"
-1.13577528504608,-5.92934016588096,"3"
-4.35635764002204,-3.37703172641634,"4"
0.820485489816816,-6.14392608725433,"3"
0.000422088862441827,7.13151562253158,"0"
-3.22362874743537,-2.51458142104122,"4"
-2.75320141346679,-3.1560150742608,"4"
-3.04265269253718,-4.65519079598224,"4"
1.0703504196778,5.21674872270699,"0"
2.4433706011373,-2.5137302957047,"2"
-0.655663047821761,-6.95792054925285,"3"
4.35479499396044,-1.7308806983213,"2"
-0.779537170551329,5.81032547181207,"0"
-3.77734734524369,2.87657658683076,"5"
-0.351192157043931,-6.0808745641136,"3"
-0.271309974720866,7.17525037327705,"0"
2.72809806070368,-1.21094285093579,"1"
-1.75476628627162,-2.42224948246312,"4"
1.67931918374671,1.40783965147737,"1"
-3.64840115572214,2.72622543790108,"5"
0.0518626281702992,-5.20680423041828,"3"
-0.679197629620521,-7.59080510063032,"3"
-2.62398681437832,-2.20003640188909,"4"
-2.79946638848379,-0.841881658544499,"4"
-1.15040958150367,4.47671632276518,"5"
-3.48810924906435,1.26013965738219,"5"
2.38783693846396,1.73509009972079,"1"
2.95056875697454,3.45806866646767,"1"
-3.26588750360384,2.03018512550849,"5"
-1.65251926250921,2.03959698962385,"5"
2.18733176075692,2.47316656132683,"1"
2.66836473965797,4.72852154399843,"1"
0.00621888042407263,5.70471681584706,"0"
2.74399106218706,-3.46890687860751,"2"
-3.20514370934092,-3.84492488285161,"4"
-2.54215837292069,-1.73224108846913,"4"
1.75043654347399,-2.80864521107975,"2"
-3.61760062488393,1.62558350149883,"5"
2.60200408986836,2.358362240376,"1"
1.4697361132729,2.54292351045516,"1"
0.839186835628201,-5.16823361657556,"3"
2.58652889838944,-2.75814561463508,"2"
-1.66898628436655,3.43931451807289,"5"
-0.406869009580492,-5.71367832241014,"3"
0.345118651716012,5.40423315230493,"0"
0.908689524446197,-5.25608733003783,"3"
0.630196314777697,-6.49812681586213,"3"
-2.18624610677992,-4.05975428813733,"4"
4.08971507876499,-2.87935840076884,"2"
-3.01448898926213,-2.82425730507647,"4"
3.74634630359987,3.00187625705789,"1"
-0.434859833113934,-5.91133971830974,"3"
